Client_name,grade,emp_title,emp_length,home_ownership,annual_inc,addr_state
55246371,F,Driver ,2 years,RENT,65000.0,CT
64192209,C,Store Manager ,10+ years,MORTGAGE,185000.0,CO
22972217,D,network engineer/planner,5 years,OWN,83000.0,DE
57274896,C,IT analyst,10+ years,RENT,80000.0,VA
43887385,B,Principal ,9 years,MORTGAGE,85000.0,TX
68529632,C,Financial planner,2 years,MORTGAGE,60000.0,MD
47853622,C,Teacher,4 years,RENT,47000.0,GA
23392269,E,Senior service associate ,10+ years,RENT,60000.0,NY
28651440,G,Equipment Specialist,6 years,RENT,79998.0,MI
47571626,C,H.R. Director/City Recorder,10+ years,MORTGAGE,106000.0,UT
8317779,D,Amtrust North America,2 years,RENT,48000.0,GA
15399572,D,Instructional Designer,< 1 year,RENT,102000.0,CA
65642236,E,,,OWN,35000.0,AZ
13678493,C,Surgical Technician,6 years,RENT,42000.0,FL
63880207,E,Machinst Team Leader,10+ years,MORTGAGE,68000.0,PA
16642850,C,President,6 years,RENT,85000.0,CA
401988,G,GlaxoSmithKline,< 1 year,RENT,100000.0,PA
38700093,B,Claims Assistant,10+ years,OWN,52000.0,OH
19635692,B,CNC Machinist,10+ years,MORTGAGE,44200.0,OH
69604748,B,Bilingual Teacher,3 years,MORTGAGE,55000.0,TX
15469118,E,Data Governance Business Analyst,10+ years,MORTGAGE,89000.0,PA
41288199,D,Grants Technician,3 years,MORTGAGE,72000.0,WV
19616034,B,Sr. Financial Analyst,3 years,RENT,60000.0,IL
14457798,B,,,RENT,17295.0,NY
15349650,E,Physician Assistant,7 years,MORTGAGE,111000.0,CT
64794746,B,consulting ,7 years,MORTGAGE,125000.0,NY
69939580,B,Facility Leader,< 1 year,MORTGAGE,70000.0,WI
72188653,C,Manager,10+ years,MORTGAGE,65000.0,KY
29923386,C,lineman,10+ years,MORTGAGE,135000.0,PA
42546162,B,automotive technician,9 years,RENT,28000.0,TX
7442190,B,law firm,< 1 year,MORTGAGE,58000.0,PA
59759448,C,travel agent,9 years,MORTGAGE,75000.0,NY
64587580,E,QAA,4 years,MORTGAGE,65000.0,IN
700775,B,North Star Resource Group,8 years,RENT,36000.0,MN
14349623,E,Manager,5 years,MORTGAGE,64000.0,UT
19305726,C,North Carolina Territory Manager,4 years,MORTGAGE,70000.0,NC
59082917,C,Assoc. Prof.,10+ years,RENT,60000.0,NJ
7822781,D,USAF,10+ years,RENT,60000.0,KS
15358941,A,Contract Attorney,< 1 year,OWN,42000.0,NY
41208244,B,Pharmacy Manager,4 years,MORTGAGE,140000.0,MN
70414443,A,Operations Manager,6 years,RENT,45000.0,IL
1344180,D,round rock medical center,10+ years,MORTGAGE,60000.0,TX
969221,D,Alief ISD,3 years,MORTGAGE,49633.0,TX
58690991,C,Certified Nurses Aide,< 1 year,RENT,17000.0,MO
38810665,C,SAP Manager,6 years,MORTGAGE,165000.0,TX
7012520,B,Cleveland Clinic,4 years,MORTGAGE,40000.0,OH
1594929,B,Riverbend Counseling Associates,4 years,RENT,60000.0,NH
1693192,A,Overseer,10+ years,MORTGAGE,68000.0,NC
47407098,B,Finance Manager,< 1 year,MORTGAGE,90000.0,MI
33779699,E,Registered Nurse,10+ years,MORTGAGE,98000.0,WA
51613352,C,Billing and collections specialist,10+ years,RENT,42000.0,MD
62404334,B,Welder,3 years,RENT,150000.0,CA
30064079,B,Controller,< 1 year,RENT,90000.0,CA
67500599,B,Credit Specialist,4 years,RENT,100000.0,FL
25926266,A,Architect,3 years,MORTGAGE,85000.0,CA
62443431,B,Accounts Payable,9 years,RENT,56000.0,NE
7857540,B,Foster Web Marketing,5 years,RENT,30000.0,MI
16681323,C,SENIOR ADMINISTRATIVE ASSISTANT,5 years,MORTGAGE,49000.0,IL
73264328,C,Manager,10+ years,MORTGAGE,75000.0,WA
65862016,A,Production Supervisor,10+ years,MORTGAGE,60000.0,IN
42585063,D,QA Area Manager,3 years,MORTGAGE,50000.0,IN
47156135,A,Director,3 years,RENT,65000.0,MA
43806777,A,Teacher,2 years,MORTGAGE,38000.0,AZ
67681698,D,GENERAL MANAGER,10+ years,MORTGAGE,81000.0,UT
28600939,E,Supervisor,10+ years,MORTGAGE,70000.0,MT
790423,A,willis trucking,6 years,MORTGAGE,35000.0,MN
55065999,D,Cage Cashier,< 1 year,RENT,25000.0,NV
54595534,D,Tanker men ,4 years,RENT,90000.0,LA
2837582,E,,< 1 year,MORTGAGE,76000.0,NY
4578697,B,Cast nylons ltd,2 years,RENT,31000.0,OH
2730041,A,Lockheed Martin,10+ years,MORTGAGE,120000.0,TX
64556834,C,Bids/Contracts Pricing Manager,1 year,RENT,50000.0,HI
66491904,C,,,OWN,30000.0,MI
47033345,C,,,RENT,35500.0,NY
1666940,A,EMC,4 years,MORTGAGE,51000.0,OH
621532,D,Us Bank,2 years,RENT,29100.0,WI
43916138,B,Sr. Product Support Specialist,8 years,MORTGAGE,70000.0,KY
68318313,C,Ac texh,9 years,RENT,50000.0,TX
65006764,A,Driver/trainer,6 years,MORTGAGE,66500.0,IL
70316584,A,Director of MDE,1 year,MORTGAGE,130000.0,MO
21810186,C,Retail Sales Consultant,4 years,RENT,50000.0,MN
14978148,C,OPERATING ENGINEER,8 years,MORTGAGE,100000.0,NY
64363516,B,Server,10+ years,RENT,50000.0,OR
6057653,B,Allina Health,10+ years,MORTGAGE,87000.0,MN
6030269,E,MGM RESORTS,3 years,MORTGAGE,225000.0,NV
63465219,C,Banking Specialist ,1 year,MORTGAGE,30000.0,NJ
32938606,B,HR Generalist,7 years,RENT,60000.0,CO
23753963,D,Senior Analyst,5 years,RENT,56250.0,VA
69999527,C,Senior Operations Manager,10+ years,MORTGAGE,105000.0,VA
22099625,C,Product Analyst,6 years,RENT,60400.0,VA
58259367,B,Instructional Assistant,1 year,RENT,34000.0,OR
774039,D,WITTMAN ENTERPRISES,3 years,RENT,22560.0,CA
41392726,C,Automation Coordinator,3 years,MORTGAGE,92000.0,OK
11227302,C,Co-Pastor,3 years,RENT,42000.0,NJ
153417,B,QUalcomm Inc,3 years,RENT,85000.0,CA
9321761,C,Warehouse specialist,10+ years,MORTGAGE,49000.0,MO
695018,C, U.S. Dept. Of Homeland Security,8 years,MORTGAGE,100000.0,NJ
1779586,B,Sikorsky Aircraft,10+ years,MORTGAGE,105000.0,CT
67499831,A,supervisor,10+ years,RENT,75000.0,CA
21148066,A,Teacher,10+ years,MORTGAGE,43700.0,VA
41210236,D,director product mgmt,10+ years,MORTGAGE,165000.0,TX
61038873,C,courier,10+ years,RENT,45000.0,FL
1235417,C,U.S. House of Representatives,< 1 year,RENT,64000.0,VA
9097148,C,Graduate associate,< 1 year,RENT,50000.0,OH
935973,F,Director,10+ years,MORTGAGE,147000.0,FL
882924,B,Lockheed Martin,2 years,RENT,76000.0,CA
54025447,B,Risk Management Operator,2 years,RENT,33000.0,TX
4427183,B,SAATCHI&SAATCHI,10+ years,RENT,75000.0,NJ
61211067,D,network Contract Manager,5 years,RENT,85000.0,NY
14267942,A,,,MORTGAGE,111291.0,CA
8128161,F,"T-Mobile USA, Inc",10+ years,RENT,140000.0,WA
65477718,F,Nurse Practitioner,2 years,RENT,81000.0,VA
10761429,D,Professional Development Trainer,1 year,MORTGAGE,65000.0,FL
5012693,D,sunrise credit sevices,7 years,RENT,72100.0,NY
51842942,C,Service Tech,3 years,RENT,40000.0,AR
14491104,C,Driver,3 years,MORTGAGE,28800.0,WA
920342,A,dart/filmor express,10+ years,MORTGAGE,49200.0,MN
20086493,D,President,10+ years,MORTGAGE,72000.0,PA
14778481,C,brokerage supervisor,< 1 year,RENT,95000.0,NY
1721709,B,CCS QA 0809,1 year,MORTGAGE,42000.0,PA
13319487,B,Assistant Principal,10+ years,MORTGAGE,85000.0,KY
57789263,B,sales,6 years,RENT,50000.0,NY
38498855,A,Claims Manager,1 year,RENT,135000.0,MA
10879258,B,retail,5 years,RENT,23000.0,FL
28793213,B,CNC Machinist,7 years,MORTGAGE,68376.0,NH
1819176,B,"Pathmark Stores, Inc",10+ years,RENT,45000.0,NJ
70338926,B,Salesman,5 years,RENT,65000.0,CA
27769251,B,backrender,9 years,MORTGAGE,70000.0,NY
62229901,B,ADMINISTRATOR COORDINATOR,10+ years,MORTGAGE,95000.0,FL
10781976,A,Manager,10+ years,MORTGAGE,59000.0,OH
64718194,D,Marketing Representative,10+ years,RENT,60000.0,CA
70458887,A,Warehouse Associate,2 years,OWN,35000.0,PA
6467089,B,,,RENT,26000.0,CA
15499797,D,DIRECTOR OF FOOD AND BEVERAGE,5 years,MORTGAGE,134570.0,MD
67958432,B,Product Designer,< 1 year,RENT,95000.0,DE
8724759,C,Maintenance ,10+ years,RENT,34000.0,OH
4147637,C,Appalachian Regional Health,8 years,MORTGAGE,52000.0,NC
12667800,E,Commercial RE Appraiser,4 years,RENT,110000.0,NY
58790875,B,Pilot,2 years,RENT,55000.0,CA
18565649,A,Associate,10+ years,MORTGAGE,92000.0,PA
22110625,C,Correction Officer,4 years,MORTGAGE,54000.0,NY
1966440,D,,,RENT,60000.0,OR
53632438,B,guard,4 years,RENT,60000.0,CA
17773104,B,Financial Analyst,2 years,MORTGAGE,85000.0,AK
11957868,B,Associate Professor,< 1 year,MORTGAGE,155000.0,MA
18194317,E,Technician,9 years,RENT,50000.0,CA
22150395,B,Technician,3 years,RENT,125000.0,WA
